,Unnamed: 0,Unnamed: 0.1,Data,Target
146,146,146,amt gst_no pan_no for gilpin,
147,147,147,gst_no pan_no for gilpin tours,
148,148,148,pan_no for gilpin tours travel,
149,149,149,for gilpin tours travel mgt,
150,150,150,gilpin tours travel mgt i,
151,151,151,tours travel mgt i pvt,
152,152,152,travel mgt i pvt ltd,
153,153,153,mgt i pvt ltd psgcmen,
154,154,154,i pvt ltd psgcmen tours,
155,155,155,pvt ltd psgcmen tours india,
156,156,156,ltd psgcmen tours india private,
157,157,157,psgcmen tours india private lyited,
158,158,158,tours india private lyited date,
159,159,159,india private lyited date utc,
160,160,160,private lyited date utc reason,
161,161,161,lyited date utc reason locaten,
162,162,162,date utc reason locaten receivers,
163,163,163,utc reason locaten receivers signature,
164,164,164,reason locaten receivers signature rakesh,
165,165,165,locaten receivers signature rakesh ierms,
166,166,166,receivers signature rakesh ierms and,
167,167,167,signature rakesh ierms and conditions,
168,168,168,rakesh ierms and conditions _e,
169,169,169,ierms and conditions _e qe,
170,170,170,and conditions _e qe for,
171,171,171,conditions _e qe for gst,
172,172,172,_e qe for gst purpose,
173,173,173,qe for gst purpose consider,
174,174,174,for gst purpose consider gilpin,
175,175,175,gst purpose consider gilpin sac,
176,176,176,purpose consider gilpin sac reservation,
177,177,177,consider gilpin sac reservation services,
178,178,178,gilpin sac reservation services for,
179,179,179,sac reservation services for transportaion,
180,180,180,reservation services for transportaion airline,
181,181,181,services for transportaion airline sac,
182,182,182,for transportaion airline sac scheduled,
183,183,183,transportaion airline sac scheduled air,
184,184,184,airline sac scheduled air transport,
185,185,185,sac scheduled air transport services,
186,186,186,scheduled air transport services of,
187,187,187,air transport services of passengers,
188,188,188,transport services of passengers tax,
189,189,189,services of passengers tax is,
190,190,190,of passengers tax is payable,
191,191,191,passengers tax is payable under,
192,192,192,tax is payable under rcm,
193,193,193,is payable under rcm no,
194,194,194,payable under rcm no kindly,
195,195,195,under rcm no kindly check,
196,196,196,rcm no kindly check all,
197,197,197,no kindly check all details,
198,198,198,kindly check all details carefully,
199,199,199,check all details carefully to,
200,200,200,all details carefully to avoid,
201,201,201,details carefully to avoid un-necessary,
202,202,202,carefully to avoid un-necessary complications,
203,203,203,to avoid un-necessary complications acme,
204,204,204,avoid un-necessary complications acme plaza,
205,205,205,un-necessary complications acme plaza branch,
206,206,206,complications acme plaza branch andheri,
207,207,207,acme plaza branch andheri east,
208,208,208,plaza branch andheri east cc,
209,209,209,branch andheri east cc alc,
210,210,210,andheri east cc alc ifsc,ifsc_no
211,211,211,east cc alc ifsc ifsc_no,
212,212,212,cc alc ifsc ifsc_no interest,
213,213,213,alc ifsc ifsc_no interest @,
214,214,214,ifsc ifsc_no interest @ per,
215,215,215,ifsc_no interest @ per annum,
216,216,216,interest @ per annum will,
217,217,217,@ per annum will be,
218,218,218,per annum will be charged,
219,219,219,annum will be charged on,
220,220,220,will be charged on all,
221,221,221,be charged on all outstanding,
222,222,222,charged on all outstanding bills,
223,223,223,on all outstanding bills after,
224,224,224,all outstanding bills after due,
225,225,225,outstanding bills after due date,
226,226,226,bills after due date as,
227,227,227,after due date as per,
228,228,228,due date as per the,
229,229,229,date as per the it,
230,230,230,as per the it act,
231,231,231,per the it act we,
232,232,232,the it act we will,
233,233,233,it act we will not,
234,234,234,act we will not accept,
235,235,235,we will not accept cash,
236,236,236,will not accept cash fully,
237,237,237,not accept cash fully or,
238,238,238,accept cash fully or partially,
239,239,239,cash fully or partially if,
240,240,240,fully or partially if invoice,
241,241,241,or partially if invoice amount,
242,242,242,partially if invoice amount is,
243,243,243,if invoice amount is more,
244,244,244,invoice amount is more than,
245,245,245,amount is more than lacs,
246,246,246,is more than lacs or,
247,247,247,more than lacs or in,
248,248,248,than lacs or in a,
249,249,249,lacs or in a day,
250,250,250,or in a day from,
251,251,251,in a day from single,
252,252,252,a day from single person,
253,253,253,day from single person subject,
254,254,254,from single person subject to,
255,255,255,single person subject to mumbai,
256,256,256,person subject to mumbai jurisdiction,
257,257,257,gilpin tours travel mgt i,
258,258,258,tours travel mgt i pvt,
259,259,259,travel mgt i pvt ltd,
260,260,260,mgt i pvt ltd ground,
261,261,261,i pvt ltd ground floor,
262,262,262,pvt ltd ground floor windfall,
263,263,263,ltd ground floor windfall sahar,
264,264,264,ground floor windfall sahar plaza,
265,265,265,floor windfall sahar plaza complex,
266,266,266,windfall sahar plaza complex mv,
267,267,267,sahar plaza complex mv road,
268,268,268,plaza complex mv road jbnagar,
269,269,269,complex mv road jbnagar andheri,
270,270,270,mv road jbnagar andheri east,
271,271,271,road jbnagar andheri east mumbai,
272,272,272,jbnagar andheri east mumbai url,
273,273,273,andheri east mumbai url www,
274,274,274,east mumbai url www gilpinin,
275,275,275,mumbai url www gilpinin cln,
276,276,276,url www gilpinin cln cin,
277,277,277,www gilpinin cln cin gst_no,
278,278,278,gilpinin cln cin gst_no pan_no,
279,279,279,cln cin gst_no pan_no tax,
280,280,280,cin gst_no pan_no tax invoice,
281,281,281,gst_no pan_no tax invoice original,
282,282,282,pan_no tax invoice original for,
283,283,283,tax invoice original for recipient,
284,284,284,invoice original for recipient to,
285,285,285,original for recipient to ms,
286,286,286,for recipient to ms indofil,
287,287,287,recipient to ms indofil industries,
288,288,288,to ms indofil industries limited,
289,289,289,ms indofil industries limited maharshtra,
290,290,290,indofil industries limited maharshtra date,
291,291,291,industries limited maharshtra date feb,
292,292,292,limited maharshtra date feb kalpataru,
293,293,293,maharshtra date feb kalpataru square,
294,294,294,date feb kalpataru square floor,
295,295,295,feb kalpataru square floor invoice,
296,296,296,kalpataru square floor invoice no,
297,297,297,square floor invoice no off,
298,298,298,floor invoice no off andheri,
299,299,299,invoice no off andheri kurla,
300,300,300,no off andheri kurla road,
301,301,301,off andheri kurla road andheri,
302,302,302,andheri kurla road andheri e,
303,303,303,kurla road andheri e mobile,
304,304,304,road andheri e mobile mumbai,
305,305,305,andheri e mobile mumbai narration,
306,306,306,e mobile mumbai narration reference,
307,307,307,mobile mumbai narration reference manish,
308,308,308,mumbai narration reference manish emp,
309,309,309,narration reference manish emp code,
310,310,310,reference manish emp code handled,
311,311,311,manish emp code handled by,
312,312,312,emp code handled by zulfikar,
313,313,313,code handled by zulfikar dabir,
314,314,314,handled by zulfikar dabir indigo,
315,315,315,by zulfikar dabir indigo airlines,
316,316,316,zulfikar dabir indigo airlines airline,
317,317,317,dabir indigo airlines airline gstin,
318,318,318,indigo airlines airline gstin gst_no,
319,319,319,airlines airline gstin gst_no place,
320,320,320,airline gstin gst_no place of,
321,321,321,gstin gst_no place of supply,
322,322,322,gst_no place of supply maharashtra,
323,323,323,place of supply maharashtra project,
324,324,324,of supply maharashtra project code,
325,325,325,supply maharashtra project code agr,
326,326,326,maharashtra project code agr toll,
327,327,327,project code agr toll alc,
328,328,328,code agr toll alc web,
329,329,329,agr toll alc web ref,
330,330,330,toll alc web ref b,
331,331,331,alc web ref b pan_no,
332,332,332,web ref b pan_no page,
333,333,333,ref b pan_no page no,
334,334,334,b pan_no page no of,
335,335,335,pan_no page no of ticket,
336,336,336,page no of ticket no,
337,337,337,no of ticket no passenger,
338,338,338,of ticket no passenger name,
339,339,339,ticket no passenger name sac,
340,340,340,no passenger name sac sector,
341,341,341,passenger name sac sector flight,
342,342,342,name sac sector flight details,
343,343,343,sac sector flight details basic,
344,344,344,sector flight details basic fare,
345,345,345,flight details basic fare taxesc,
346,346,346,details basic fare taxesc tot,
347,347,347,basic fare taxesc tot amount,
348,348,348,fare taxesc tot amount hrgs,
349,349,349,taxesc tot amount hrgs belkar,
350,350,350,tot amount hrgs belkar bhau,
351,351,351,amount hrgs belkar bhau devram,
352,352,352,hrgs belkar bhau devram mr,
353,353,353,belkar bhau devram mr bomibdq,
354,354,354,bhau devram mr bomibdq p,
355,355,355,devram mr bomibdq p belkar,
356,356,356,mr bomibdq p belkar bhau,
357,357,357,bomibdq p belkar bhau devram,
358,358,358,p belkar bhau devram mr,
359,359,359,belkar bhau devram mr bdqibom,
360,360,360,bhau devram mr bdqibom r,
361,361,361,devram mr bdqibom r add,
362,362,362,mr bdqibom r add gst,
363,363,363,bdqibom r add gst collected,
364,364,364,r add gst collected by,
365,365,365,add gst collected by airline,
366,366,366,gst collected by airline sub,
367,367,367,collected by airline sub total,
368,368,368,by airline sub total add,
369,369,369,airline sub total add processing,
370,370,370,sub total add processing chargesd,
371,371,371,total add processing chargesd add,
372,372,372,add processing chargesd add cgst,
373,373,373,processing chargesd add cgst client,
374,374,374,chargesd add cgst client on,
375,375,375,add cgst client on add,
376,376,376,cgst client on add sgst,
377,377,377,client on add sgst client,
378,378,378,on add sgst client on,
379,379,379,add sgst client on inr,
380,380,380,sgst client on inr seven,
381,381,381,client on inr seven thousand,
382,382,382,on inr seven thousand three,
383,383,383,inr seven thousand three hundred,
384,384,384,seven thousand three hundred and,
385,385,385,thousand three hundred and ninety,
386,386,386,three hundred and ninety one,
387,387,387,hundred and ninety one only,
388,388,388,and ninety one only total,
389,389,389,ninety one only total airline,
390,390,390,one only total airline taxable,
391,391,391,only total airline taxable amount,
392,392,392,total airline taxable amount ticket,
393,393,393,airline taxable amount ticket no,
394,394,394,taxable amount ticket no airline,
395,395,395,amount ticket no airline cgst,
396,396,396,ticket no airline cgst amt,
397,397,397,no airline cgst amt airline,
398,398,398,airline cgst amt airline sgst,
399,399,399,cgst amt airline sgst amt,
400,400,400,amt airline sgst amt airline,
401,401,401,airline sgst amt airline igst,
402,402,402,sgst amt airline igst amt,
403,403,403,amt airline igst amt pan_no,
404,404,404,airline igst amt pan_no pan_no,
405,405,405,igst amt pan_no pan_no for,
406,406,406,amt pan_no pan_no for gilpin,
407,407,407,pan_no pan_no for gilpin tours,
408,408,408,pan_no for gilpin tours travel,
409,409,409,for gilpin tours travel mgt,
410,410,410,gilpin tours travel mgt i,
411,411,411,tours travel mgt i pvt,
412,412,412,travel mgt i pvt ltd,
413,413,413,mgt i pvt ltd robelnveed,
414,414,414,i pvt ltd robelnveed ia,
415,415,415,pvt ltd robelnveed ia pccmpn,
416,416,416,ltd robelnveed ia pccmpn tours,
417,417,417,robelnveed ia pccmpn tours india,
418,418,418,ia pccmpn tours india private,
419,419,419,pccmpn tours india private limited,
420,420,420,tours india private limited date,
421,421,421,india private limited date utc,
422,422,422,private limited date utc rcaron,
423,423,423,limited date utc rcaron locamor,
424,424,424,date utc rcaron locamor receivers,
425,425,425,utc rcaron locamor receivers signature,
426,426,426,rcaron locamor receivers signature rakesh,
427,427,427,locamor receivers signature rakesh terms,
428,428,428,receivers signature rakesh terms and,
429,429,429,signature rakesh terms and conditions,
430,430,430,rakesh terms and conditions e,
431,431,431,terms and conditions e qe,
432,432,432,and conditions e qe for,
433,433,433,conditions e qe for gst,
434,434,434,e qe for gst purpose,
435,435,435,qe for gst purpose consider,
436,436,436,for gst purpose consider gilpin,
437,437,437,gst purpose consider gilpin sac,
438,438,438,purpose consider gilpin sac reservation,
439,439,439,consider gilpin sac reservation services,
440,440,440,gilpin sac reservation services for,
441,441,441,sac reservation services for transportaion,
442,442,442,reservation services for transportaion airline,
443,443,443,services for transportaion airline sac,
444,444,444,for transportaion airline sac scheduled,
445,445,445,transportaion airline sac scheduled air,
446,446,446,airline sac scheduled air transport,
447,447,447,sac scheduled air transport services,
448,448,448,scheduled air transport services of,
449,449,449,air transport services of passengers,
450,450,450,transport services of passengers tax,
451,451,451,services of passengers tax is,
452,452,452,of passengers tax is payable,
453,453,453,passengers tax is payable under,
454,454,454,tax is payable under rcm,
455,455,455,is payable under rcm no,
456,456,456,payable under rcm no kindly,
457,457,457,under rcm no kindly check,
458,458,458,rcm no kindly check all,
459,459,459,no kindly check all details,
460,460,460,kindly check all details carefully,
461,461,461,check all details carefully to,
462,462,462,all details carefully to avoid,
463,463,463,details carefully to avoid un-necessary,
464,464,464,carefully to avoid un-necessary complications,
465,465,465,to avoid un-necessary complications acme,
466,466,466,avoid un-necessary complications acme plaza,
467,467,467,un-necessary complications acme plaza branch,
468,468,468,complications acme plaza branch andheri,
469,469,469,acme plaza branch andheri east,
470,470,470,plaza branch andheri east cc,
471,471,471,branch andheri east cc alc,
472,472,472,andheri east cc alc ifsc,ifsc_no
473,473,473,east cc alc ifsc ifsc_no,
474,474,474,cc alc ifsc ifsc_no interest,
475,475,475,alc ifsc ifsc_no interest @,
476,476,476,ifsc ifsc_no interest @ per,
477,477,477,ifsc_no interest @ per annum,
478,478,478,interest @ per annum will,
479,479,479,@ per annum will be,
480,480,480,per annum will be charged,
481,481,481,annum will be charged on,
482,482,482,will be charged on all,
483,483,483,be charged on all outstanding,
484,484,484,charged on all outstanding bills,
485,485,485,on all outstanding bills after,
486,486,486,all outstanding bills after due,
487,487,487,outstanding bills after due date,
488,488,488,bills after due date as,
489,489,489,after due date as per,
490,490,490,due date as per the,
491,491,491,date as per the it,
492,492,492,as per the it act,
493,493,493,per the it act we,
494,494,494,the it act we will,
495,495,495,it act we will not,
496,496,496,act we will not accept,
497,497,497,we will not accept cash,
498,498,498,will not accept cash fully,
499,499,499,not accept cash fully or,
500,500,500,accept cash fully or partially,
501,501,501,cash fully or partially if,
502,502,502,fully or partially if invoice,
503,503,503,or partially if invoice amount,
504,504,504,partially if invoice amount is,
505,505,505,if invoice amount is more,
506,506,506,invoice amount is more than,
507,507,507,amount is more than lacs,
508,508,508,is more than lacs or,
509,509,509,more than lacs or in,
510,510,510,than lacs or in a,
511,511,511,lacs or in a day,
512,512,512,or in a day from,
513,513,513,in a day from single,
514,514,514,a day from single person,
515,515,515,day from single person subject,
516,516,516,from single person subject to,
517,517,517,single person subject to mumbai,
518,518,518,person subject to mumbai jurisdiction,
519,519,519,gilpin tours travel mgt i,
520,520,520,tours travel mgt i pvt,
521,521,521,travel mgt i pvt ltd,
522,522,522,mgt i pvt ltd ground,
523,523,523,i pvt ltd ground floor,
524,524,524,pvt ltd ground floor windfall,
525,525,525,ltd ground floor windfall sahar,
526,526,526,ground floor windfall sahar plaza,
527,527,527,floor windfall sahar plaza complex,
528,528,528,windfall sahar plaza complex mv,
529,529,529,sahar plaza complex mv road,
530,530,530,plaza complex mv road jbnagar,
531,531,531,complex mv road jbnagar andheri,
532,532,532,mv road jbnagar andheri east,
533,533,533,road jbnagar andheri east mumbai,
534,534,534,jbnagar andheri east mumbai url,
535,535,535,andheri east mumbai url www,
536,536,536,east mumbai url www gilpinin,
537,537,537,mumbai url www gilpinin can,
538,538,538,url www gilpinin can cin,
539,539,539,www gilpinin can cin gst_no,
540,540,540,gilpinin can cin gst_no pan_no,
541,541,541,can cin gst_no pan_no tax,
542,542,542,cin gst_no pan_no tax invoice,
543,543,543,gst_no pan_no tax invoice original,
544,544,544,pan_no tax invoice original for,
545,545,545,tax invoice original for recipient,
546,546,546,invoice original for recipient to,
547,547,547,original for recipient to ms,
548,548,548,for recipient to ms indofil,
549,549,549,recipient to ms indofil industries,
550,550,550,to ms indofil industries limited,
551,551,551,ms indofil industries limited maharshtra,
552,552,552,indofil industries limited maharshtra date,
553,553,553,industries limited maharshtra date feb,
554,554,554,limited maharshtra date feb kalpataru,
555,555,555,maharshtra date feb kalpataru square,
556,556,556,date feb kalpataru square floor,
557,557,557,feb kalpataru square floor invoice,
558,558,558,kalpataru square floor invoice no,
559,559,559,square floor invoice no off,
560,560,560,floor invoice no off andheri,
561,561,561,invoice no off andheri kurla,
562,562,562,no off andheri kurla road,
563,563,563,off andheri kurla road andheri,
564,564,564,andheri kurla road andheri e,
565,565,565,kurla road andheri e mobile,
566,566,566,road andheri e mobile mumbai,
567,567,567,andheri e mobile mumbai narration,
568,568,568,e mobile mumbai narration reference,
569,569,569,mobile mumbai narration reference na,
570,570,570,mumbai narration reference na emp,
571,571,571,narration reference na emp code,
572,572,572,reference na emp code na,
573,573,573,na emp code na handled,
574,574,574,emp code na handled by,
575,575,575,code na handled by dhanashree,
576,576,576,na handled by dhanashree sawant,
577,577,577,handled by dhanashree sawant airline,
578,578,578,by dhanashree sawant airline indigo,
579,579,579,dhanashree sawant airline indigo airlines,
580,580,580,sawant airline indigo airlines gstin,
581,581,581,airline indigo airlines gstin place,
582,582,582,indigo airlines gstin place of,
583,583,583,airlines gstin place of supply,
584,584,584,gstin place of supply maharashtra,
585,585,585,place of supply maharashtra project,
586,586,586,of supply maharashtra project code,
587,587,587,supply maharashtra project code agr,
588,588,588,maharashtra project code agr toll,
589,589,589,project code agr toll alc,
590,590,590,code agr toll alc web,
591,591,591,agr toll alc web ref,
592,592,592,toll alc web ref bomoocsnkgt,
593,593,593,alc web ref bomoocsnkgt page,
594,594,594,web ref bomoocsnkgt page no,
595,595,595,ref bomoocsnkgt page no of,
596,596,596,bomoocsnkgt page no of ticket,
597,597,597,page no of ticket no,
598,598,598,no of ticket no passenger,
599,599,599,of ticket no passenger name,
600,600,600,ticket no passenger name sac,
601,601,601,no passenger name sac sector,
602,602,602,passenger name sac sector flight,
603,603,603,name sac sector flight details,
604,604,604,sac sector flight details basic,
605,605,605,sector flight details basic fare,
606,606,606,flight details basic fare taxesc,
607,607,607,details basic fare taxesc tot,
608,608,608,basic fare taxesc tot amount,
609,609,609,fare taxesc tot amount hrgs,
610,610,610,taxesc tot amount hrgs g,
611,611,611,tot amount hrgs g hari,
612,612,612,amount hrgs g hari mr,
613,613,613,hrgs g hari mr bomiamd,
614,614,614,g hari mr bomiamd r,
615,615,615,hari mr bomiamd r add,
616,616,616,mr bomiamd r add gst,
617,617,617,bomiamd r add gst collected,
618,618,618,r add gst collected by,
619,619,619,add gst collected by airline,
620,620,620,gst collected by airline sub,
621,621,621,collected by airline sub total,
622,622,622,by airline sub total add,
623,623,623,airline sub total add processing,
624,624,624,sub total add processing chargesd,
625,625,625,total add processing chargesd add,
626,626,626,add processing chargesd add cgst,
627,627,627,processing chargesd add cgst client,
628,628,628,chargesd add cgst client on,
629,629,629,add cgst client on add,
630,630,630,cgst client on add sgst,
631,631,631,client on add sgst client,
632,632,632,on add sgst client on,
633,633,633,add sgst client on inr,
634,634,634,sgst client on inr three,
635,635,635,client on inr three thousand,
636,636,636,on inr three thousand and,
637,637,637,inr three thousand and two,
638,638,638,three thousand and two only,
639,639,639,thousand and two only total,
640,640,640,and two only total airline,
641,641,641,two only total airline taxable,
642,642,642,only total airline taxable amount,
643,643,643,total airline taxable amount ticket,
644,644,644,airline taxable amount ticket no,
645,645,645,taxable amount ticket no airline,
646,646,646,amount ticket no airline cgst,
647,647,647,ticket no airline cgst amt,
648,648,648,no airline cgst amt airline,
649,649,649,airline cgst amt airline sgst,
650,650,650,cgst amt airline sgst amt,
651,651,651,amt airline sgst amt airline,
652,652,652,airline sgst amt airline igst,
653,653,653,sgst amt airline igst amt,
654,654,654,amt airline igst amt pan_no,
655,655,655,airline igst amt pan_no for,
656,656,656,igst amt pan_no for gilpin,
657,657,657,amt pan_no for gilpin tours,
658,658,658,pan_no for gilpin tours travel,
659,659,659,for gilpin tours travel mgt,
660,660,660,gilpin tours travel mgt i,
661,661,661,tours travel mgt i pvt,
662,662,662,travel mgt i pvt ltd,
663,663,663,mgt i pvt ltd tours,
664,664,664,i pvt ltd tours ied,
665,665,665,pvt ltd tours ied ivdlai,
666,666,666,ltd tours ied ivdlai cate,
667,667,667,tours ied ivdlai cate reaton,
668,668,668,ied ivdlai cate reaton utc,
669,669,669,ivdlai cate reaton utc oeaan,
670,670,670,cate reaton utc oeaan receivers,
671,671,671,reaton utc oeaan receivers signature,
672,672,672,utc oeaan receivers signature rakesh,
673,673,673,oeaan receivers signature rakesh terms,
674,674,674,receivers signature rakesh terms and,
675,675,675,signature rakesh terms and conditions,
676,676,676,rakesh terms and conditions e,
677,677,677,terms and conditions e qe,
678,678,678,and conditions e qe for,
679,679,679,conditions e qe for gst,
680,680,680,e qe for gst purpose,
681,681,681,qe for gst purpose consider,
682,682,682,for gst purpose consider gilpin,
683,683,683,gst purpose consider gilpin sac,
684,684,684,purpose consider gilpin sac reservation,
685,685,685,consider gilpin sac reservation services,
686,686,686,gilpin sac reservation services for,
687,687,687,sac reservation services for transportaion,
688,688,688,reservation services for transportaion airline,
689,689,689,services for transportaion airline sac,
690,690,690,for transportaion airline sac scheduled,
691,691,691,transportaion airline sac scheduled air,
692,692,692,airline sac scheduled air transport,
693,693,693,sac scheduled air transport services,
694,694,694,scheduled air transport services of,
695,695,695,air transport services of passengers,
696,696,696,transport services of passengers tax,
697,697,697,services of passengers tax is,
698,698,698,of passengers tax is payable,
699,699,699,passengers tax is payable under,
700,700,700,tax is payable under rcm,
701,701,701,is payable under rcm =,
702,702,702,payable under rcm = no,
703,703,703,under rcm = no kindly,
704,704,704,rcm = no kindly check,
705,705,705,= no kindly check all,
706,706,706,no kindly check all details,
707,707,707,kindly check all details carefully,
708,708,708,check all details carefully to,
709,709,709,all details carefully to avoid,
710,710,710,details carefully to avoid un-necessary,
711,711,711,carefully to avoid un-necessary complications,
712,712,712,to avoid un-necessary complications acme,
713,713,713,avoid un-necessary complications acme plaza,
714,714,714,un-necessary complications acme plaza branch,
715,715,715,complications acme plaza branch andheri,
716,716,716,acme plaza branch andheri east,
717,717,717,plaza branch andheri east cc,
718,718,718,branch andheri east cc alc,
719,719,719,andheri east cc alc ifsc,ifsc_no
720,720,720,east cc alc ifsc ifsc_no,
721,721,721,cc alc ifsc ifsc_no interest,
722,722,722,alc ifsc ifsc_no interest @,
723,723,723,ifsc ifsc_no interest @ per,
724,724,724,ifsc_no interest @ per annum,
725,725,725,interest @ per annum will,
726,726,726,@ per annum will be,
727,727,727,per annum will be charged,
728,728,728,annum will be charged on,
729,729,729,will be charged on all,
730,730,730,be charged on all outstanding,
731,731,731,charged on all outstanding bills,
732,732,732,on all outstanding bills after,
733,733,733,all outstanding bills after due,
734,734,734,outstanding bills after due date,
735,735,735,bills after due date as,
736,736,736,after due date as per,
737,737,737,due date as per the,
738,738,738,date as per the it,
739,739,739,as per the it act,
740,740,740,per the it act we,
741,741,741,the it act we will,
742,742,742,it act we will not,
743,743,743,act we will not accept,
744,744,744,we will not accept cash,
745,745,745,will not accept cash fully,
