,Unnamed: 0,Data,Target
151,151,tours travel mgt i pvt ltd psgcmen tours india,
152,152,travel mgt i pvt ltd psgcmen tours india private,
153,153,mgt i pvt ltd psgcmen tours india private lyited,
154,154,i pvt ltd psgcmen tours india private lyited date,
155,155,pvt ltd psgcmen tours india private lyited date utc,
156,156,ltd psgcmen tours india private lyited date utc reason,
157,157,psgcmen tours india private lyited date utc reason locaten,
158,158,tours india private lyited date utc reason locaten receivers,
159,159,india private lyited date utc reason locaten receivers signature,
160,160,private lyited date utc reason locaten receivers signature rakesh,
161,161,lyited date utc reason locaten receivers signature rakesh ierms,
162,162,date utc reason locaten receivers signature rakesh ierms and,
163,163,utc reason locaten receivers signature rakesh ierms and conditions,
164,164,reason locaten receivers signature rakesh ierms and conditions _e,
165,165,locaten receivers signature rakesh ierms and conditions _e qe,
166,166,receivers signature rakesh ierms and conditions _e qe for,
167,167,signature rakesh ierms and conditions _e qe for gst,
168,168,rakesh ierms and conditions _e qe for gst purpose,
169,169,ierms and conditions _e qe for gst purpose consider,
170,170,and conditions _e qe for gst purpose consider gilpin,
171,171,conditions _e qe for gst purpose consider gilpin sac,
172,172,_e qe for gst purpose consider gilpin sac reservation,
173,173,qe for gst purpose consider gilpin sac reservation services,
174,174,for gst purpose consider gilpin sac reservation services for,
175,175,gst purpose consider gilpin sac reservation services for transportaion,
176,176,purpose consider gilpin sac reservation services for transportaion airline,
177,177,consider gilpin sac reservation services for transportaion airline sac,
178,178,gilpin sac reservation services for transportaion airline sac scheduled,
179,179,sac reservation services for transportaion airline sac scheduled air,
180,180,reservation services for transportaion airline sac scheduled air transport,
181,181,services for transportaion airline sac scheduled air transport services,
182,182,for transportaion airline sac scheduled air transport services of,
183,183,transportaion airline sac scheduled air transport services of passengers,
184,184,airline sac scheduled air transport services of passengers tax,
185,185,sac scheduled air transport services of passengers tax is,
186,186,scheduled air transport services of passengers tax is payable,
187,187,air transport services of passengers tax is payable under,
188,188,transport services of passengers tax is payable under rcm,
189,189,services of passengers tax is payable under rcm no,
190,190,of passengers tax is payable under rcm no kindly,
191,191,passengers tax is payable under rcm no kindly check,
192,192,tax is payable under rcm no kindly check all,
193,193,is payable under rcm no kindly check all details,
194,194,payable under rcm no kindly check all details carefully,
195,195,under rcm no kindly check all details carefully to,
196,196,rcm no kindly check all details carefully to avoid,
197,197,no kindly check all details carefully to avoid un-necessary,
198,198,kindly check all details carefully to avoid un-necessary complications,
199,199,check all details carefully to avoid un-necessary complications acme,
200,200,all details carefully to avoid un-necessary complications acme plaza,
201,201,details carefully to avoid un-necessary complications acme plaza branch,
202,202,carefully to avoid un-necessary complications acme plaza branch andheri,
203,203,to avoid un-necessary complications acme plaza branch andheri east,
204,204,avoid un-necessary complications acme plaza branch andheri east cc,
205,205,un-necessary complications acme plaza branch andheri east cc alc,
206,206,complications acme plaza branch andheri east cc alc ifsc,
207,207,acme plaza branch andheri east cc alc ifsc interest,
208,208,plaza branch andheri east cc alc ifsc interest @,
209,209,branch andheri east cc alc ifsc interest @ per,
210,210,andheri east cc alc ifsc interest @ per annum,
211,211,east cc alc ifsc interest @ per annum will,
212,212,cc alc ifsc interest @ per annum will be,
213,213,alc ifsc interest @ per annum will be charged,
214,214,ifsc interest @ per annum will be charged on,
215,215,interest @ per annum will be charged on all,
216,216,@ per annum will be charged on all outstanding,
217,217,per annum will be charged on all outstanding bills,
218,218,annum will be charged on all outstanding bills after,
219,219,will be charged on all outstanding bills after due,
220,220,be charged on all outstanding bills after due date,
221,221,charged on all outstanding bills after due date as,
222,222,on all outstanding bills after due date as per,
223,223,all outstanding bills after due date as per the,
224,224,outstanding bills after due date as per the it,
225,225,bills after due date as per the it act,
226,226,after due date as per the it act we,
227,227,due date as per the it act we will,
228,228,date as per the it act we will not,
229,229,as per the it act we will not accept,
230,230,per the it act we will not accept cash,
231,231,the it act we will not accept cash fully,
232,232,it act we will not accept cash fully or,
233,233,act we will not accept cash fully or partially,
234,234,we will not accept cash fully or partially if,
235,235,will not accept cash fully or partially if invoice,
236,236,not accept cash fully or partially if invoice amount,
237,237,accept cash fully or partially if invoice amount is,
238,238,cash fully or partially if invoice amount is more,
239,239,fully or partially if invoice amount is more than,
240,240,or partially if invoice amount is more than lacs,
241,241,partially if invoice amount is more than lacs or,
242,242,if invoice amount is more than lacs or in,
243,243,invoice amount is more than lacs or in a,
244,244,amount is more than lacs or in a day,
245,245,is more than lacs or in a day from,
246,246,more than lacs or in a day from single,
247,247,than lacs or in a day from single person,
248,248,lacs or in a day from single person subject,
249,249,or in a day from single person subject to,
250,250,in a day from single person subject to mumbai,
251,251,a day from single person subject to mumbai jurisdiction,
252,252,gilpin tours travel mgt i pvt ltd ground floor,
253,253,tours travel mgt i pvt ltd ground floor windfall,
254,254,travel mgt i pvt ltd ground floor windfall sahar,
255,255,mgt i pvt ltd ground floor windfall sahar plaza,
256,256,i pvt ltd ground floor windfall sahar plaza complex,
257,257,pvt ltd ground floor windfall sahar plaza complex mv,
258,258,ltd ground floor windfall sahar plaza complex mv road,
259,259,ground floor windfall sahar plaza complex mv road jbnagar,
260,260,floor windfall sahar plaza complex mv road jbnagar andheri,
261,261,windfall sahar plaza complex mv road jbnagar andheri east,
262,262,sahar plaza complex mv road jbnagar andheri east mumbai,
263,263,plaza complex mv road jbnagar andheri east mumbai url,
264,264,complex mv road jbnagar andheri east mumbai url www,
265,265,mv road jbnagar andheri east mumbai url www gilpinin,
266,266,road jbnagar andheri east mumbai url www gilpinin cln,
267,267,jbnagar andheri east mumbai url www gilpinin cln cin,
268,268,andheri east mumbai url www gilpinin cln cin gst_no,
269,269,east mumbai url www gilpinin cln cin gst_no pan_no,
270,270,mumbai url www gilpinin cln cin gst_no pan_no tax,
271,271,url www gilpinin cln cin gst_no pan_no tax invoice,
272,272,www gilpinin cln cin gst_no pan_no tax invoice original,
273,273,gilpinin cln cin gst_no pan_no tax invoice original for,
274,274,cln cin gst_no pan_no tax invoice original for recipient,
275,275,cin gst_no pan_no tax invoice original for recipient to,
276,276,gst_no pan_no tax invoice original for recipient to ms,
277,277,pan_no tax invoice original for recipient to ms indofil,
278,278,tax invoice original for recipient to ms indofil industries,
279,279,invoice original for recipient to ms indofil industries limited,
280,280,original for recipient to ms indofil industries limited maharshtra,
281,281,for recipient to ms indofil industries limited maharshtra date,
282,282,recipient to ms indofil industries limited maharshtra date feb,
283,283,to ms indofil industries limited maharshtra date feb kalpataru,
284,284,ms indofil industries limited maharshtra date feb kalpataru square,
285,285,indofil industries limited maharshtra date feb kalpataru square floor,
286,286,industries limited maharshtra date feb kalpataru square floor invoice,
287,287,limited maharshtra date feb kalpataru square floor invoice no,
288,288,maharshtra date feb kalpataru square floor invoice no off,
289,289,date feb kalpataru square floor invoice no off andheri,
290,290,feb kalpataru square floor invoice no off andheri kurla,
291,291,kalpataru square floor invoice no off andheri kurla road,
292,292,square floor invoice no off andheri kurla road andheri,
293,293,floor invoice no off andheri kurla road andheri e,
294,294,invoice no off andheri kurla road andheri e mobile,
295,295,no off andheri kurla road andheri e mobile mumbai,
296,296,off andheri kurla road andheri e mobile mumbai narration,
297,297,andheri kurla road andheri e mobile mumbai narration reference,
298,298,kurla road andheri e mobile mumbai narration reference manish,
299,299,road andheri e mobile mumbai narration reference manish emp,
300,300,andheri e mobile mumbai narration reference manish emp code,
301,301,e mobile mumbai narration reference manish emp code handled,
302,302,mobile mumbai narration reference manish emp code handled by,
303,303,mumbai narration reference manish emp code handled by zulfikar,
304,304,narration reference manish emp code handled by zulfikar dabir,
305,305,reference manish emp code handled by zulfikar dabir indigo,
306,306,manish emp code handled by zulfikar dabir indigo airlines,
307,307,emp code handled by zulfikar dabir indigo airlines airline,
308,308,code handled by zulfikar dabir indigo airlines airline gstin,
309,309,handled by zulfikar dabir indigo airlines airline gstin gst_no,
310,310,by zulfikar dabir indigo airlines airline gstin gst_no place,
311,311,zulfikar dabir indigo airlines airline gstin gst_no place of,
312,312,dabir indigo airlines airline gstin gst_no place of supply,
313,313,indigo airlines airline gstin gst_no place of supply maharashtra,
314,314,airlines airline gstin gst_no place of supply maharashtra project,
315,315,airline gstin gst_no place of supply maharashtra project code,
316,316,gstin gst_no place of supply maharashtra project code agr,
317,317,gst_no place of supply maharashtra project code agr toll,
318,318,place of supply maharashtra project code agr toll alc,
319,319,of supply maharashtra project code agr toll alc web,
320,320,supply maharashtra project code agr toll alc web ref,
321,321,maharashtra project code agr toll alc web ref b,
322,322,project code agr toll alc web ref b pan_no,
323,323,code agr toll alc web ref b pan_no page,
324,324,agr toll alc web ref b pan_no page no,
325,325,toll alc web ref b pan_no page no of,
326,326,alc web ref b pan_no page no of ticket,
327,327,web ref b pan_no page no of ticket no,
328,328,ref b pan_no page no of ticket no passenger,
329,329,b pan_no page no of ticket no passenger name,
330,330,pan_no page no of ticket no passenger name sac,
331,331,page no of ticket no passenger name sac sector,
332,332,no of ticket no passenger name sac sector flight,
333,333,of ticket no passenger name sac sector flight details,
334,334,ticket no passenger name sac sector flight details basic,
335,335,no passenger name sac sector flight details basic fare,
336,336,passenger name sac sector flight details basic fare taxesc,
337,337,name sac sector flight details basic fare taxesc tot,
338,338,sac sector flight details basic fare taxesc tot amount,
339,339,sector flight details basic fare taxesc tot amount hrgs,
340,340,flight details basic fare taxesc tot amount hrgs belkar,
341,341,details basic fare taxesc tot amount hrgs belkar bhau,
342,342,basic fare taxesc tot amount hrgs belkar bhau devram,
343,343,fare taxesc tot amount hrgs belkar bhau devram mr,
344,344,taxesc tot amount hrgs belkar bhau devram mr bomibdq,
345,345,tot amount hrgs belkar bhau devram mr bomibdq p,
346,346,amount hrgs belkar bhau devram mr bomibdq p belkar,
347,347,hrgs belkar bhau devram mr bomibdq p belkar bhau,
348,348,belkar bhau devram mr bomibdq p belkar bhau devram,
349,349,bhau devram mr bomibdq p belkar bhau devram mr,
350,350,devram mr bomibdq p belkar bhau devram mr bdqibom,
351,351,mr bomibdq p belkar bhau devram mr bdqibom r,
352,352,bomibdq p belkar bhau devram mr bdqibom r add,
353,353,p belkar bhau devram mr bdqibom r add gst,
354,354,belkar bhau devram mr bdqibom r add gst collected,
355,355,bhau devram mr bdqibom r add gst collected by,
356,356,devram mr bdqibom r add gst collected by airline,
357,357,mr bdqibom r add gst collected by airline sub,
358,358,bdqibom r add gst collected by airline sub total,
359,359,r add gst collected by airline sub total add,
360,360,add gst collected by airline sub total add processing,
361,361,gst collected by airline sub total add processing chargesd,
362,362,collected by airline sub total add processing chargesd add,
363,363,by airline sub total add processing chargesd add cgst,
364,364,airline sub total add processing chargesd add cgst client,
365,365,sub total add processing chargesd add cgst client on,
366,366,total add processing chargesd add cgst client on add,
367,367,add processing chargesd add cgst client on add sgst,
368,368,processing chargesd add cgst client on add sgst client,
369,369,chargesd add cgst client on add sgst client on,
370,370,add cgst client on add sgst client on inr,
371,371,cgst client on add sgst client on inr seven,
372,372,client on add sgst client on inr seven thousand,
373,373,on add sgst client on inr seven thousand three,
374,374,add sgst client on inr seven thousand three hundred,
375,375,sgst client on inr seven thousand three hundred and,
376,376,client on inr seven thousand three hundred and ninety,
377,377,on inr seven thousand three hundred and ninety one,
378,378,inr seven thousand three hundred and ninety one only,
379,379,seven thousand three hundred and ninety one only total,tot_amt
380,380,thousand three hundred and ninety one only total tot_amt,
381,381,three hundred and ninety one only total tot_amt airline,
382,382,hundred and ninety one only total tot_amt airline taxable,
383,383,and ninety one only total tot_amt airline taxable amount,
384,384,ninety one only total tot_amt airline taxable amount ticket,
385,385,one only total tot_amt airline taxable amount ticket no,
386,386,only total tot_amt airline taxable amount ticket no airline,
387,387,total tot_amt airline taxable amount ticket no airline cgst,
388,388,tot_amt airline taxable amount ticket no airline cgst amt,
389,389,airline taxable amount ticket no airline cgst amt airline,
390,390,taxable amount ticket no airline cgst amt airline sgst,
391,391,amount ticket no airline cgst amt airline sgst amt,
392,392,ticket no airline cgst amt airline sgst amt airline,
393,393,no airline cgst amt airline sgst amt airline igst,
394,394,airline cgst amt airline sgst amt airline igst amt,
395,395,cgst amt airline sgst amt airline igst amt pan_no,
396,396,amt airline sgst amt airline igst amt pan_no pan_no,
397,397,airline sgst amt airline igst amt pan_no pan_no for,
398,398,sgst amt airline igst amt pan_no pan_no for gilpin,
399,399,amt airline igst amt pan_no pan_no for gilpin tours,
400,400,airline igst amt pan_no pan_no for gilpin tours travel,
401,401,igst amt pan_no pan_no for gilpin tours travel mgt,
402,402,amt pan_no pan_no for gilpin tours travel mgt i,
403,403,pan_no pan_no for gilpin tours travel mgt i pvt,
404,404,pan_no for gilpin tours travel mgt i pvt ltd,
405,405,for gilpin tours travel mgt i pvt ltd robelnveed,
406,406,gilpin tours travel mgt i pvt ltd robelnveed ia,
407,407,tours travel mgt i pvt ltd robelnveed ia pccmpn,
408,408,travel mgt i pvt ltd robelnveed ia pccmpn tours,
409,409,mgt i pvt ltd robelnveed ia pccmpn tours india,
410,410,i pvt ltd robelnveed ia pccmpn tours india private,
411,411,pvt ltd robelnveed ia pccmpn tours india private limited,
412,412,ltd robelnveed ia pccmpn tours india private limited date,
413,413,robelnveed ia pccmpn tours india private limited date utc,
414,414,ia pccmpn tours india private limited date utc rcaron,
415,415,pccmpn tours india private limited date utc rcaron locamor,
416,416,tours india private limited date utc rcaron locamor receivers,
417,417,india private limited date utc rcaron locamor receivers signature,
418,418,private limited date utc rcaron locamor receivers signature rakesh,
419,419,limited date utc rcaron locamor receivers signature rakesh terms,
420,420,date utc rcaron locamor receivers signature rakesh terms and,
421,421,utc rcaron locamor receivers signature rakesh terms and conditions,
422,422,rcaron locamor receivers signature rakesh terms and conditions e,
423,423,locamor receivers signature rakesh terms and conditions e qe,
424,424,receivers signature rakesh terms and conditions e qe for,
425,425,signature rakesh terms and conditions e qe for gst,
426,426,rakesh terms and conditions e qe for gst purpose,
427,427,terms and conditions e qe for gst purpose consider,
428,428,and conditions e qe for gst purpose consider gilpin,
429,429,conditions e qe for gst purpose consider gilpin sac,
430,430,e qe for gst purpose consider gilpin sac reservation,
431,431,qe for gst purpose consider gilpin sac reservation services,
432,432,for gst purpose consider gilpin sac reservation services for,
433,433,gst purpose consider gilpin sac reservation services for transportaion,
434,434,purpose consider gilpin sac reservation services for transportaion airline,
435,435,consider gilpin sac reservation services for transportaion airline sac,
436,436,gilpin sac reservation services for transportaion airline sac scheduled,
437,437,sac reservation services for transportaion airline sac scheduled air,
438,438,reservation services for transportaion airline sac scheduled air transport,
439,439,services for transportaion airline sac scheduled air transport services,
440,440,for transportaion airline sac scheduled air transport services of,
441,441,transportaion airline sac scheduled air transport services of passengers,
442,442,airline sac scheduled air transport services of passengers tax,
443,443,sac scheduled air transport services of passengers tax is,
444,444,scheduled air transport services of passengers tax is payable,
445,445,air transport services of passengers tax is payable under,
446,446,transport services of passengers tax is payable under rcm,
447,447,services of passengers tax is payable under rcm no,
448,448,of passengers tax is payable under rcm no kindly,
449,449,passengers tax is payable under rcm no kindly check,
450,450,tax is payable under rcm no kindly check all,
451,451,is payable under rcm no kindly check all details,
452,452,payable under rcm no kindly check all details carefully,
453,453,under rcm no kindly check all details carefully to,
454,454,rcm no kindly check all details carefully to avoid,
455,455,no kindly check all details carefully to avoid un-necessary,
456,456,kindly check all details carefully to avoid un-necessary complications,
457,457,check all details carefully to avoid un-necessary complications acme,
458,458,all details carefully to avoid un-necessary complications acme plaza,
459,459,details carefully to avoid un-necessary complications acme plaza branch,
460,460,carefully to avoid un-necessary complications acme plaza branch andheri,
461,461,to avoid un-necessary complications acme plaza branch andheri east,
462,462,avoid un-necessary complications acme plaza branch andheri east cc,
463,463,un-necessary complications acme plaza branch andheri east cc alc,
464,464,complications acme plaza branch andheri east cc alc ifsc,
465,465,acme plaza branch andheri east cc alc ifsc interest,
466,466,plaza branch andheri east cc alc ifsc interest @,
467,467,branch andheri east cc alc ifsc interest @ per,
468,468,andheri east cc alc ifsc interest @ per annum,
469,469,east cc alc ifsc interest @ per annum will,
470,470,cc alc ifsc interest @ per annum will be,
471,471,alc ifsc interest @ per annum will be charged,
472,472,ifsc interest @ per annum will be charged on,
473,473,interest @ per annum will be charged on all,
474,474,@ per annum will be charged on all outstanding,
475,475,per annum will be charged on all outstanding bills,
476,476,annum will be charged on all outstanding bills after,
477,477,will be charged on all outstanding bills after due,
478,478,be charged on all outstanding bills after due date,
479,479,charged on all outstanding bills after due date as,
480,480,on all outstanding bills after due date as per,
481,481,all outstanding bills after due date as per the,
482,482,outstanding bills after due date as per the it,
483,483,bills after due date as per the it act,
484,484,after due date as per the it act we,
485,485,due date as per the it act we will,
486,486,date as per the it act we will not,
487,487,as per the it act we will not accept,
488,488,per the it act we will not accept cash,
489,489,the it act we will not accept cash fully,
490,490,it act we will not accept cash fully or,
491,491,act we will not accept cash fully or partially,
492,492,we will not accept cash fully or partially if,
493,493,will not accept cash fully or partially if invoice,
494,494,not accept cash fully or partially if invoice amount,
495,495,accept cash fully or partially if invoice amount is,
496,496,cash fully or partially if invoice amount is more,
497,497,fully or partially if invoice amount is more than,
498,498,or partially if invoice amount is more than lacs,
499,499,partially if invoice amount is more than lacs or,
500,500,if invoice amount is more than lacs or in,
501,501,invoice amount is more than lacs or in a,
502,502,amount is more than lacs or in a day,
503,503,is more than lacs or in a day from,
504,504,more than lacs or in a day from single,
505,505,than lacs or in a day from single person,
506,506,lacs or in a day from single person subject,
507,507,or in a day from single person subject to,
508,508,in a day from single person subject to mumbai,
509,509,a day from single person subject to mumbai jurisdiction,
510,510,gilpin tours travel mgt i pvt ltd ground floor,
511,511,tours travel mgt i pvt ltd ground floor windfall,
512,512,travel mgt i pvt ltd ground floor windfall sahar,
513,513,mgt i pvt ltd ground floor windfall sahar plaza,
514,514,i pvt ltd ground floor windfall sahar plaza complex,
515,515,pvt ltd ground floor windfall sahar plaza complex mv,
516,516,ltd ground floor windfall sahar plaza complex mv road,
517,517,ground floor windfall sahar plaza complex mv road jbnagar,
518,518,floor windfall sahar plaza complex mv road jbnagar andheri,
519,519,windfall sahar plaza complex mv road jbnagar andheri east,
520,520,sahar plaza complex mv road jbnagar andheri east mumbai,
521,521,plaza complex mv road jbnagar andheri east mumbai url,
522,522,complex mv road jbnagar andheri east mumbai url www,
523,523,mv road jbnagar andheri east mumbai url www gilpinin,
524,524,road jbnagar andheri east mumbai url www gilpinin can,
525,525,jbnagar andheri east mumbai url www gilpinin can cin,
526,526,andheri east mumbai url www gilpinin can cin gst_no,
527,527,east mumbai url www gilpinin can cin gst_no pan_no,
528,528,mumbai url www gilpinin can cin gst_no pan_no tax,
529,529,url www gilpinin can cin gst_no pan_no tax invoice,
530,530,www gilpinin can cin gst_no pan_no tax invoice original,
531,531,gilpinin can cin gst_no pan_no tax invoice original for,
532,532,can cin gst_no pan_no tax invoice original for recipient,
533,533,cin gst_no pan_no tax invoice original for recipient to,
534,534,gst_no pan_no tax invoice original for recipient to ms,
535,535,pan_no tax invoice original for recipient to ms indofil,
536,536,tax invoice original for recipient to ms indofil industries,
537,537,invoice original for recipient to ms indofil industries limited,
538,538,original for recipient to ms indofil industries limited maharshtra,
539,539,for recipient to ms indofil industries limited maharshtra date,
540,540,recipient to ms indofil industries limited maharshtra date feb,
541,541,to ms indofil industries limited maharshtra date feb kalpataru,
542,542,ms indofil industries limited maharshtra date feb kalpataru square,
543,543,indofil industries limited maharshtra date feb kalpataru square floor,
544,544,industries limited maharshtra date feb kalpataru square floor invoice,
545,545,limited maharshtra date feb kalpataru square floor invoice no,
546,546,maharshtra date feb kalpataru square floor invoice no off,
547,547,date feb kalpataru square floor invoice no off andheri,
548,548,feb kalpataru square floor invoice no off andheri kurla,
